"cleaned_tweet","polarity","sentimen"
"raya gelar juara timnas argentina guna bus dengan atap buka di buenos aires pada selasa 20 12 pukul 11 45 waktu tempat ujung ricuh more pialadunia chaosargentina imsport","0.25","1"
"martinez ini badut betul argentina mmg trkenal dengan racist dan nganjing org panjang piala dunia tahun dan aku rasa dia bengang lah tu 4 kali mbappe tewas dia dlm satu game","-0.21666666666667","-1"
"piala dunia hanya event buka piala aff assalamualaikum asia tenggara","0","0"
"catat ali7 putri wiki90 alajagimana sudah lama follow saya colek ini teman teman ane dari pda mereka gabut iya bang catat ali7 habis piala dunia lebih baik bantuin bang ali jual seprei cristiano achrafhakimi kmbappe antogriezmann dan kamu afa mentang mentang menang diem bae retwet dunk","0.225","1"
"piala dunia qatar argentina tidak dapat tamat ara trofi di buenos aires stadium astro","0","0"
"efek piala dunia neymar fby tristan malanesya","0","0"
"tim nasional argentina tiba di bandara internasional ezeiza di kota buenos aires selasa waktu tempat lionel messi yang bawa trofi piala dunia sambut riah para dukung","0.4","1"
"seperti goku yang kumpul 7 dragon ball untuk dapat minta maka leo kumpul 7 ballon di or untuk dapat 1 yang ia idam trophy piala dunia","0.5","1"
"piala dunia 2026 3 negara jadi tuan rumah format turnamen beda","0","0"
"foto dua wanita ini jadi kontroversi karena tiba tiba buka baju di piala dunia 2022 qatar identitas dua ungkap ini sosok","0.275","1"
"raya juara piala dunia di argentina dari jauh di lihat orang sperti semut dan itu bukan 7juta lebih di kira manusia raya itu jumlah cuma puluh ribu saja","0.22","1"
"serang hoki bangsa azrai aizad nama baru dalam senarai cedera apabila putus x ray tunjuk jari patah turut jurulatih arul selvaraj beliau akan tunggu putus mri dalam masa dekat sama ada azrai boleh aksi di piala dunia astroarena","-0.012727272727273","-1"
"gagal bawa prancis juara piala dunia kylian mbappe kena ejek emiliano martinez","-0.5","-1"
"hasil piala dunia yang kecewa fifaworldcup","-0.75","-1"
"liliumwit sejak piala dunia saya jadi ngefans beneran sama mbappe awal sih coba coba ehh terus","0.225","1"
"lionel messi akhir sukses sembah gelar juara piala dunia 2022 untuk argentina dia pun sembah trofi ini untuk para dahulu masuk legenda sepak bola ego maradona","0.75","1"
"tarik dari awal belum piala dunia mulai saya sudah prediksi perancis ketemu argentina di final dan argentina juara","0","0"
"ajang piala dunia 2022 qatar fifa world cup 2022 tampak buat mesin cari google pecah rekor trafik cari radikfm ensiklopedia","0","0"
"deret skandal salt bae baru pegang trofi piala dunia sembarang dan cuek lionel messi","0.13636363636364","1"
"aneh rasane bar piala dunia langsung nyambung liga","-0.05","-1"
"shizutzyy slhaznan hahakiiim zainuul faktasepakbola terus di samain piala liga wakanda sama piala dunia iya jauh bosss","0.05","1"
"timnas argentina gelar parade menang piala dunia 2022 di buenos aires argentina pada selasa 20 12 warga tumpah ruah di jalan sambut pulang lionel messi cs juaraboladunia","0.55","1"
"faktasepakbola si emil bodoh martinez ini g paham apa bagaimana mbappe masih bisa main 2 edisi piala dunia lagi lah dia","-0.8","-1"
"gilangseva1 celotehmhsw rizalfatkhurikh false10s faktasepakbola lama saya nonton piala dunia baru kali ini negara yang juara dunia bobol banyak dia 7 laga bobol 8 gol lawan negara kuat dari 2 laga bobol 5 gol dia bagus kalau adu pinalti mental bagus di sistem turnamen selebihny dia cm kiper biasa saja gk cocok di sistem liga","0.41709956709957","1"
"ini bukti transaksi bagi 3 menang tebak skor hadiah final piala dunia 2022 2x45 menit selamat untung mohon maaf kalau ada yang untung kami tunggu sempat di lain waktu terima kasih semua fredellbenn theirents wisnuandreas7","0.15","1"
"theabdulhadi yoi ronaldo brasil yang juara piala dunia 2002","0","0"
"mteguh iya itu masuk kandidat sayang cuma lolos 16 besar ada orang tidak ada kontribusi juara piala dunia","0","0"
"anda prancis juara piala dunia","0","0"
"yang jelas kalau bahas goat masih bela ronaldo tinggal kirim foto messi angkat piala dunia sudah bakal kena mental","6.9388939039072E-18","1"
"faktasepakbola bisa gak sih nanti perancis satu grup sm argentina di piala dunia 2026 wkwkwk seru sih kaya apalagi kalau argentinya buat tidak lolos","0.3","1"
"mrvarianttt revonugroho registaco kamu yang bangsat baca statement mbappe lagi dia ragu berapa kompetitif saing negara negara amerika selatan brazil dan argentina dalam hal ini yang dia bahas copa amerika fakta juara copa amerika ngalahin juara tahan euro dan piala dunia tahun ini","0","0"
"gatauuaaah rizalfatkhurikh 2shootespresso false10s faktasepakbola kalau gk ada yang begini2 kalian semua udh sibuk masing2 gak membicarakan piala dunia biar argen kalau ketemu perancis lagi ada nilai jual yang pada gasuka sama martinez nunggu2 martinez bobol mbappe trus mbappe balas ngeledek lagi","0.033333333333333","1"
"piala dunia qatar selebrasi argentina g20 bal dan lain-lain kae do rak masker lho","0","0"
"kalau saya pikir pikir emil martinez cuma layak juara piala dunia tapi gak layak dapat gloves awards fifa world cup 2022 imo lebih layak yasin bono atau dominik livakovic yang dapat individual awards gengsi bagi kiper di world cup sebut kalau kamu","0.20333333333333","1"
"darah para korban kanjuruhan masih cium kubur masih basah mata ribu anak kecil sampai org tua masih merah dan bahkan cacat piala dunia u20 tidak layak kalian mau pesta atas duka lara yang tidak batas ini","-0.08","-1"
"tiba tiba banyak yang mau pinjam uang apakah efek final piala dunia kemarin","0.25","1"
"vivacoid dl di italia cerita nyaa mayat di biar di depan rumah akubat covid eh tahun depan uda jadi juara piala champion tahun 2020 piala dunia argen lagi seperti ini jika pimpin negara cerdas pasti peka dengan berita seperti ini","0.3","1"
"timnas argentina gelar parade menang piala dunia 2022 di buenos aires argentina pada selasa 20 12 warga tumpah ruah di jalan sambut pulang lionel messi cs juaraboladunia","0.55","1"
"gabut mang mrvarianttt revonugroho registaco dia gak bicara soal liga di amerika selatan dia bicara soal kompetitif amerika selatan dia gak tahu berapa kompetitif copa amerika fakta argentina ngalahin juara tahan euro dan juara tahan piala dunia itu saja sudah jawab berapa kompetitif argentina","0","0"
"kegblgnunfaedh piala dunia ubah segala tapi ada beberapa mai yang main nagus tapi pas beli mahal pleh klub jadi anjlokkkk maaf out of topic orang ini nekat sunti bisa ular ke tubuh","-0.5","-1"
"vivacoid hanya org primitif saja yang masih percaya sama covid tuh lihat piala dunia donk droplet tebar kemana2 akibat ria goall gak ada tuh lonjak covid sana polusi udara di benerin agar jumlah ispa turun ok yang cerdas yaa","0.16752645502645","1"
"main underperform panjang pagelaran piala dunia versi saya dengan coach felix sanchez silah yang mau bagi dapat dengan saya langsung tulis di kolom komentar","0.083333333333333","1"
"4 lembaga pemasyarakatan palembang kemenkumham sumsel para tugas guna jersey banggan tim masing masing untuk tambah riah saat tonton final piala dunia kemenkumham ri kumhamsumsel harun sulianto kumhamsumsel harunsulianto lembaga pemasyarakatan lahat lapaslahat","0.2","1"
"2 demam piala dunia memang dapat hampir siapa saja tidak kecuali tugas lembaga pemasyarakatan palembang kemenkumham sumsel minggu 18 12 malam kemenkumham ri kumhamsumsel harun sulianto kumhamsumsel harunsulianto lembaga pemasyarakatan lahat lapaslahat","0","0"
"1 kakanwil kemenkumham sumsel harun sulianto apresiasi lembaga pemasyarakatan palembang gelar acara nonton bareng piala dunia 2022 yang hadir oleh jabat struktural jajar pegawai kemenkumham ri kumhamsumsel kumhamsumsel harunsulianto lembaga pemasyarakatan lahat lapaslahat","0","0"
"siaranbolalive kok sombong amat ini kiper attitude nya pun gak bagus ini kah yang nama kiper baik piala dunia memang bnar adab lebih tinggi dari ilmu martinez memang beril tinggi dalam segi jaga gawang akan tetapi tidak dengan adab bahkan enak nya saja","0.192","1"
"detik detik lionel messi nyaris jatuh dari bus saat raya argentina juara piala dunia 2022","0","0"
"koki viral turki tuai kritik usai ikut angkat trofi piala dunia","0","0"
"wujud impi lionel messi tidur nyenyak sama trofi piala dunia","0.4","1"
"innalillahi alprih mantan asisten panji tualang tinggal patuk ular kobra tepat saat final piala dunia 2022","0.095238095238095","1"
"estimasi 4 juta orang datang parade menang argentina di piala dunia siang waktu tempat dalam parade ini messi cs bahkan harus jemput oleh helikopter telah untuk alas aman beinfwc2022","-0.091666666666667","-1"
"kapten argentina lionel messi curah kebahagiannya juara piala dunia 2022 lewat tulis di instagram main baik piala dunia qatar itu tulis perjuangnnya untuk bisa tidur sama trofi piala dunia trofi yang lengkap jalan","0.4","1"
"bintang timnas argentina lionel messi resmi dapat undang untuk buat tanda jejak kaki di stadion maracana di brasil telah menang piala dunia 2022 direktur olahraga negara bagi rio adik janeiro kata dia desak main usia 35","0","0"
"lisandro martinez dan raphael varane kira tidak akan kembali ke manchester hingga minggu depan telah libat mereka dalam final piala dunia antara argentina dan prancis mufc fifaworldcup","0","0"
"makanbolaplus scaloni jurulatih baik argentina juara copa america juara piala maradona vs italy juara piala dunia","0.7","1"
"argentina raih piala dunia 2022 lautaro martinez ungkap kecewa","-0.4","-1"
"maklum musim piala dunia","0","0"
"fifa telah umum bahwa piala dunia 2026 akan langsung di tiga negara beda ada negara mana saja","-0.066666666666667","-1"
"erik ten hag guna tim latih spesialis pikir bagai upaya untuk batas ancam main manchester united derita mental hangover dari turnamen piala dunia mufc fifaworldcup","-0.05","-1"
"faturfemuhammad indrovertt setpiecer euro buat portugal itu sudah seperti piala dunia mereka ga pernah menang apa2 dalam sejarah sama lah kalau indonesia bisa menang afc asi cup itu sudah seperti piala dunia buat indonesia","0.13333333333333","1"
"revonugroho hidetride mrvarianttt registaco bisa bisa bilang sepakbola amerika latin tinggal jaman padahal brazil paling banyak punya piala dunia","0.25","1"
"gila habis 6 main dengan passing paling progresif dalam piala dunia 2022","-0.05","-1"
"kiper argentina emiliano martinez lihat bawa boneka bayi wajah kylian mbappe saat parade juara piala dunia 2022","-0.25","-1"
"parade juara piala dunia 2022 sama timnas argentina di buenos aires hanya hadir 5 juta warga argentina informasi kalah sama acara 212 di jakarta yang hadir oleh 9 juta orang dan sambut pak rizieq shihab hingga 7 juta orang","-0.0625","-1"
"lihat nasib sial prancis di partai final piala dunia 2022 nyata ada lima negara yang kurang untung pada laga puncak siapa saja","0.083333333333333","1"
"di tengah sengsara krisis rakyat argentina sambut messi dan kawan kawan dengan pesta riah di ibu kota gelar juara piala dunia bak lipur lara sedih rakyat argentina yang ada di jurang miskin argentina pialadunia2022 messi krisis politik ekonomi","-0.4","-1"
"mulalt jayapuraupdate nanti baru kirim anak papua main di eropa biar kita lagi nnton tong pu anak2 main di piala dunia tertawa","0","0"
"indonesia siap gelar piala dunia kamu 20","0.2","1"
"theabdulhadi david beckham yang belum pernah dapat tropi piala dunia yang punya cerita lempar sepatu sama sir alex tetep saja nyampe detik ini kenal dan kenal begitu cr7 modric torres atwpun ibrahimovic masa depan mau goat mau tidak tetep bakal kenang","0.25","1"
"camaboz muhsupriyono93 siaranbolalive lah kamu tadi bawa2 mbape saja boleh emang rada2 fans madrid ini apa gara2 camapinga gak bawa piala dunia","0.2","1"
"efek final piala dunia jersey messi dan mbappe laku keras","0","0"
"apa yang laku lionel messi usai argentina juara piala dunia 2022 dia tidur dengan trofi","0","0"
"miskintv lebih gampang dapat piala dunia drpd bikin spurs juara","0","0"
"antonela roccuzzo jadi sorot pada final piala dunia 2022 istri dari messi ini bukan orang sembarang lho ikut kerja yang ia laku","0","0"
"broadcastbola baru kemarin mata manja dengan suguh tanding piala dunia pas balik nonton tv lihat laga lokal ko sepet banget lihat iya","-0.087878787878788","-1"
"shizutzyy faktasepakbola ayo semua orang tahu piala dunia kali ini adalah give away fifa kepada messi hanya arab saudi yang gak bisa di bayar fifa atau fifa dan argentina anggap remeh arab saudi dan pun harus di aku serta piala dunia banyak yang dapat voucher pinalty adalah argentina","0.25","1"
"jetclauw anak futsal kelas yang suka ikut lomba sampai hampir ikut piala dunia","0","0"
"pulang dari piala dunia timnas maroko sambut riah warga tempofoto","0","0"
"produk susu gambar mbappe jatuh harga tengah pasca kalah tim prancis di final begini cara china raya menang piala dunia messi argentina","0.125","1"
"5 fakta argentina juara piala dunia 2022 pialadunia2022 messi argentina fifaworldcup fifaworldcup2022 fifaworldcupqatar2022","0","0"
"cloudvanguard1 brown bmsp vidyamyp pahamya okesip kutlah88 taufikdamas kemarin piala dunia main mana woii jokowi bolak balik ke uea mencari investor irak libya afghan suriah rusak karena kafir us dan sekutu mau merampok minyak dan gas rusia vs ukraina dan nato emang bukan negara kafir sembah patung iya otak pakai","0","0"
"piala dunia sudah akhir liga 1 mulai tanpa tonton timnas aff boleh tonton ora adil dan tidak layak kita sorak atas kubur para suporter boikotaff usuttuntastragedikanjuruhan","-0.083333333333333","-1"
"8 itu hadiah sudah di potong pajak belum iya 9 potong pajak berapa persen iya 10 main yang sudah bawa juara piala dunia bakal kejamib ga iya masa tua nya 11 itu duit hadiah nanti di korupsi tidak iya","-0.45","-1"
"pertama lihat piala dunia sejak tahun 1994 saat tendang penalti roberto baggio lesat ke atas gawang taffarel sampai jumpa tahun 2026 di kanada mexico amerika","0.25","1"
"chelseafanindo sudah gila sih kalau potter masih mainin sedang mas hakim ziyech bagus di piala dunia","0.05","1"
"mas suka terngiang2 jinggle worldcup qatar yang lebih cocok buat soundtrack ramadhan daripada piala dunia","0.525","1"
"nanti piala dunia umur 20 gilir indonesia yang angkat trofi allahuma amiinn","0","0"
"video raya argentina juara piala dunia 2022 akhir rusuh","0","0"
"pantau wilayah nonton bareng piala dunia babinsa beri himbauan keamanan dan ketertiban masyarakat jelang natal dan tahun baru","0.068181818181818","1"
"tim doa ibu itu gambar tepat untuk timnas maroko pada piala dunia 2022 atas capai hakim ziyech dan kawan-kawan capai semifinal raja maroko undang para main timnas sama ibu mereka ke istana respek","0.28571428571429","1"
"sukapermusuhan taniakang10 bubbleyong95 seungmongmongi1 gnphii vorehn menang apa ini piala dunia","0.3","1"
"tanding piala dunia 2022 telah usai dengan argentina bagai juara argentina hasil kalah prancis dalam tanding final yang selenggara pada minggu 18 12 2022 di stadion lusail qatar","0","0"
"apakah aguero dapat medali piala dunia singkat tidak aguero tidak dapat medali piala dunia timnas argentina memang tawar aguero sempat untuk gabung dengan staf latih tapi dia dengan hormat tolak undang sebut athletic","0","0"
